F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Class,
.30008,0.23278,0.35318,0.13906,0.15962,0.35333,0.75,0.54545,0.57143,0.52941,0.5,0.52174,0.5,N,
0.2681,.27103,0.43649,0.24394,0.09333,0.21875,0.75,0.63636,0.64286,0.64706,0.65,0.6087,0.61538,N,
0.37122,0.21538,0.13864,0.2359,0.25846,0.33654,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
0.2884,0.41833,0.26927,0.1916,0.11155,0.29631,0.625,0.63636,0.64286,0.52941,0.55,0.52174,0.5,N,
0.17874,0.34222,0.15019,.21702,0.17422,0.175,0.625,0.45455,0.42857,0.41176,0.4,0.43478,0.38462,N,
0.40702,.27103,0.25652,0.31743,0,0.20215,0.75,.54098,0.64286,0.70588,0.65,0.56522,0.61538,N,
0.06025,.27103,0.11391,0.09397,0,0.29494,0.25,0.27273,.50788,0.23529,0.2,0.17391,.43945,N,
0.23313,0.25753,0.07911,0.27972,0.37458,0.29264,0.5,0.45455,0.35714,0.35294,0.35,0.34783,0.34615,N,
0.47916,0.43191,0.23727,0.09787,.14264,0.37234,0.625,0.63636,0.5,0.52941,0.5,0.47826,0.46154,N,
0.33253,0.21705,0.07859,0.29175,0.13023,0.2374,0.375,0.36364,0.35714,0.35294,0.3,0.34783,0.34615,N,
0.07149,0.35,0.06759,0.20909,.14264,0.29167,0.375,0.36364,.50788,0.29412,0.25,0.21739,0.19231,N,
0.34226,0.24823,0.19972,0.19772,0.1721,0.39303,0.75,0.54545,0.57143,0.52941,0.5,0.47826,.43945,N,
0.42519,0.2467,0.25308,0.1658,0.09868,0.19273,0.625,0.54545,0.57143,0.52941,0.55,0.47826,0.46154,N,
0.2084,0.16176,0.11004,0.28552,.14264,0.09191,0.625,0.54545,0.5,.48523,0.5,0.47826,0.46154,N,
0.1849,0.24138,0.05297,.21702,0.10533,0.21944,0.375,.54098,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.24613,0.06885,0.32131,0.71297,0.07344,.28136,1,.54098,0.78571,0.70588,.46704,0.73913,0.73077,N,
0.32105,0.27206,0.18103,0.08346,0.36471,0.43199,0.625,0.54545,0.57143,.48523,0.45,0.43478,0.46154,N,
0.32172,0.18667,0.3492,0.22303,0.07467,0.32083,0.625,0.63636,0.57143,0.58824,0.55,.45177,0.57692,N,
0.34557,0.2782,0.14519,.21702,0.25263,0.36654,0.625,0.72727,0.64286,0.64706,0.6,0.56522,0.53846,N,
0.37702,0.38281,0.26401,0.19602,.14264,0.13672,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.34615,N,
0.24466,0.26616,0.17989,0.19081,0.21293,0.19962,0.5,0.54545,0.5,.48523,.46704,0.3913,0.38462,N,
0.1205,0.1573,0.11391,0.04699,0,.28136,0.25,0.27273,0.28571,0.23529,0.25,0.21739,0.23077,N,
0.27219,0.17766,0.06862,0.2335,0,.28136,0.5,0.36364,0.35714,0.35294,0.3,0.30435,0.34615,N,
.30008,0.12389,.2043,0.27755,0,0,0.625,0.54545,0.5,0.47059,0.5,0.43478,0.46154,N,
0.28844,0.17379,0.04195,0.29417,0.15448,0.04828,0.625,0.45455,.50788,0.41176,0.35,0.34783,0.34615,N,
0.49438,0.19858,.2043,0.29658,0.19858,0.31028,0.625,0.54545,0.57143,0.52941,0.5,.45177,0.5,N,
0.31347,0.36615,0.15597,0.25734,0.20677,.28136,0.625,0.45455,0.42857,0.47059,0.45,.45177,0.34615,N,
0.27618,0.31633,0.21675,0.26822,0.13605,0.33163,1,1,1,1,0.95,0.95652,0.92308,N,
0.33637,0.20664,0.18081,0.20832,0.14465,0.19373,0.625,0.63636,0.57143,.48523,0.6,0.56522,0.57692,N,
0.309,.27103,0.32075,0.15593,0.34169,0.47458,0.75,0.72727,0.64286,0.58824,0.55,0.52174,0.5,N,
0.32497,0.24242,0.08777,0.30775,0.09697,0.15152,0.625,.54098,0.42857,0.41176,0.4,0.43478,.43945,N,
0.46225,0.22414,0.22473,0.2266,0.08276,0.15086,0.875,0.72727,0.64286,0.64706,0.6,0.6087,0.53846,N,
0.27766,0.32088,0.09754,0.25914,0.18065,0.42339,0.875,0.81818,0.71429,0.70588,0.6,0.6087,0.57692,N,
0.31785,0.09021,.2043,0.20478,0.05773,0.11276,0.75,0.63636,0.57143,0.52941,0.5,.45177,0.5,N,
0.29736,0.26297,0.35667,0.25435,.14264,0.10957,0.875,0.72727,0.71429,0.64706,0.65,0.6087,0.61538,N,
0.17749,0.41463,0.08831,0.15299,0.09756,0.19817,0.5,0.45455,0.35714,0.41176,.46704,0.34783,0.34615,N,
0.33261,0.36842,0.24138,0.19651,0.25263,0.49342,0.625,0.63636,0.57143,0.52941,0.5,0.52174,0.5,N,
0.1581,0.41278,0.12454,.21702,0.24767,0.51597,0.625,0.45455,0.5,0.47059,0.45,0.43478,.43945,N,
0.51772,0.28966,0.20975,0.25956,0,0.06034,0.875,0.63636,0.64286,0.52941,0.55,0.56522,0.57692,N,
0.23006,0.20792,0.04461,0.22082,.14264,0.14439,0.375,0.36364,.50788,0.29412,0.35,0.30435,0.30769,N,
0.31542,0.36842,0.28248,0.18126,0.10402,0.35217,0.5,0.45455,0.35714,0.35294,0.4,0.43478,0.38462,N,
0.34862,0.30341,0.26156,0.18126,0.10402,0.40635,0.5,.54098,0.42857,0.41176,.46704,0.43478,0.42308,N,
0.39831,0.24304,0.27013,0.25155,0.18086,0.14483,0.75,0.72727,0.64286,0.64706,0.6,0.56522,0.57692,N,
0.24719,.27103,0.41942,0.20761,0.07943,0.18617,0.75,0.72727,0.64286,0.52941,0.5,0.47826,0.46154,N,
0.32901,0.13844,0.17993,0.16329,0.04544,0.1198,0.875,0.81818,0.78571,.48523,.46704,0.6087,0.57692,N,
0.31111,.27103,0.25374,0.17127,0.11468,0.59727,0.625,0.54545,0.5,0.47059,0.45,0.47826,0.46154,N,
0.09991,0.69565,0.08396,0.18182,0.06957,0.48913,0.5,0.45455,0.35714,.48523,0.3,0.34783,0.30769,N,
0.41424,0.36052,0.17404,.21702,0.26438,0.30043,0.75,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.25458,0.27003,0.24066,0.21095,0.13294,0.20772,0.625,0.54545,.50788,.48523,0.55,.45177,0.46154,N,
0.33633,0.33871,0.19985,0.17986,0.18065,0.42339,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.25826,0.28899,0.25577,0.19183,0.02569,0.22076,0.625,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
.30008,0.31227,0.28475,0.16582,.14264,0.33612,0.625,0.63636,0.57143,0.52941,.46704,0.47826,.43945,N,
.30008,0.45553,0.1686,0.20864,0.12148,0.32267,0.5,0.45455,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.32399,0.32427,0.18037,0.22741,0.15791,0.2996,0.75,0.72727,0.71429,0.64706,0.55,0.56522,0.53846,N,
0.28242,0.18694,0.28579,0.22646,0.09555,.28136,0.75,0.72727,0.71429,0.64706,.46704,.45177,0.61538,N,
0.36394,0.22172,0.27524,0.20814,0.20271,0.27715,0.625,0.54545,0.57143,0.47059,0.45,.45177,0.46154,N,
0.51255,.27103,0.12424,0.33824,0,0.06434,0.375,0.36364,0.42857,.48523,0.4,0.3913,0.38462,N,
0.34019,0.29607,0.29607,0.16424,0.03384,0.31722,0.5,0.54545,0.57143,0.52941,0.5,.45177,0.42308,N,
0.15527,0.25676,0.17614,0.31485,0.04324,0.27027,0.625,0.54545,0.5,0.47059,0.5,.45177,0.42308,N,
0.27879,0.27903,0.11713,0.23192,.14264,0.37912,.58596,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.2695,0.27903,0.11713,0.23192,0.07764,0.37912,0.5,0.45455,0.42857,0.41176,.46704,0.3913,0.38462,N,
.30008,.27103,0.42472,0.22851,.14264,0.09563,0.625,0.54545,.50788,0.58824,0.5,0.52174,0.5,N,
0.32549,0.22364,0.19434,0.25385,0.03578,0.39137,0.75,0.72727,0.71429,0.64706,0.6,0.56522,0.5,N,
0.46652,0.25714,0.11906,0.2201,0.21654,0.31015,0.75,0.63636,0.64286,0.52941,0.55,0.52174,0.5,N,
0.2921,0.16342,0.10519,0.30916,0.34864,0.40856,0.625,0.45455,0.42857,0.41176,.46704,.45177,0.38462,N,
0.43029,0.25926,0.22946,0.36139,0.13827,0.32407,.58596,0.54545,0.57143,0.47059,0.45,0.43478,0.42308,N,
.30008,0.15806,0.21802,.21702,0.10839,0.22581,0.625,.54098,0.57143,0.52941,0.5,0.47826,0.53846,N,
0.33513,0.23992,0.23165,0.29509,0.06774,0.24698,0.75,0.63636,0.57143,0.52941,0.5,0.47826,.43945,N,
0.32864,.27103,0.14171,0.28328,.14264,0.16935,0.5,0.54545,0.5,0.47059,0.5,0.43478,0.42308,N,
0.20282,0.44681,0.09587,0.17795,0.45012,0.18617,0.5,0.45455,0.5,0.41176,0.4,0.3913,0.38462,N,
0.21326,0.23864,0.0192,0.52273,0.15909,0.34801,0.375,0.45455,0.42857,0.35294,.46704,0.34783,0.34615,N,
0.26743,0.34913,0.12641,0.19814,0.16758,0.34913,0.5,.54098,0.5,0.52941,0.5,0.47826,0.46154,N,
0.34262,0.20128,0.10797,0.25385,0.17891,0.27955,0.5,0.45455,0.42857,0.47059,0.45,0.43478,.43945,N,
0.32172,0.252,.2043,0.11709,0,0.665,0.375,0.27273,0.21429,0.23529,.46704,0.21739,0.23077,N,
0.29516,0.20872,0.20152,0.23019,0.05138,0.22076,0.875,0.72727,0.64286,0.58824,0.6,0.56522,0.53846,N,
0.14636,0.22581,0.26833,0.26979,0.11117,.28136,0.75,0.72727,0.57143,0.52941,0.5,.45177,0.46154,N,
0.27763,0.18663,0.27421,0.23268,0.08223,0.12172,0.75,0.72727,0.71429,.48523,0.6,0.6087,.43945,N,
0.25028,0.34653,0.16729,0.24251,0.14257,0.2599,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
0.38507,0.20108,.2043,0.1952,0.24129,.28136,1,0.90909,0.78571,0.76471,0.75,0.73913,0.73077,N,
0.53621,.27103,0.28161,0.30667,0.14933,0.175,.58596,0.90909,0.85714,0.82353,0.75,0.73913,0.69231,N,
0.32497,0.18855,0.15929,0.19712,0.26397,0.20623,0.5,0.45455,0.42857,0.41176,0.45,.45177,0.42308,N,
0.33838,0.21521,0.04921,0.37217,0.10874,0.21238,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.38462,N,
0.38607,0.13067,0.03605,.21702,0.05973,0.30333,0.5,0.45455,0.42857,0.35294,0.35,0.3913,0.38462,N,
0.49226,0.22951,0.02216,0.32906,0.36721,0.11475,0.625,0.45455,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.26723,0.25027,0.05858,0.27184,0.06067,0.08532,0.5,0.54545,0.57143,0.47059,0.45,0.3913,0.38462,N,
0.41631,0.36957,0.29385,0.20779,0.10435,0.35326,0.5,0.54545,0.42857,0.41176,0.45,0.47826,0.46154,N,
.30008,0.13592,0.42651,0.14887,0.07249,0.25485,0.5,0.45455,.50788,0.41176,0.45,0.43478,0.42308,N,
0.34862,0.28173,0.27202,0.2201,0.10402,0.37926,0.5,0.45455,0.42857,0.41176,0.35,0.3913,0.38462,N,
0.29881,.27103,0.27202,0.2201,0.10402,0.37926,0.375,0.45455,.50788,.48523,0.35,0.34783,0.34615,N,
0.29881,0.28173,0.27202,0.1942,0.10402,0.37926,.58596,0.45455,0.35714,0.35294,0.35,0.3913,0.38462,N,
0.2681,0.28636,0.39937,0.24711,0.15273,.28136,0.625,0.63636,.50788,.48523,0.45,.45177,0.38462,N,
.30008,0.23729,0.31502,0.12404,0,0.29661,0.375,0.36364,0.35714,0.35294,0.3,0.30435,0.30769,N,
0.2298,.27103,0.24138,0.17922,0.06857,.28136,0.75,.54098,0.57143,0.52941,0.55,.45177,0.57692,N,
0.18881,0.0493,0.07139,0.20615,0.47324,.28136,0.25,0.18182,0.21429,0.23529,0.2,0.17391,0.19231,N,
0.35102,0.20542,0.28987,0.16992,0.15169,0.23702,0.625,0.63636,0.5,.48523,0.5,0.52174,0.5,N,
0.42809,0.24628,0.17377,0.18674,0.06062,0.24865,0.75,.54098,0.57143,0.58824,0.55,.45177,.43945,N,
.30008,0.35176,0.10189,0.18913,0.19698,.28136,0.625,0.63636,0.5,.48523,0.5,0.47826,0.46154,N,
0.47252,0.34866,0.15537,0.2884,0.08582,0.20115,0.5,0.45455,0.42857,0.41176,.46704,0.3913,0.38462,N,
0.42897,0.18667,0.27034,0.16727,0,0.58333,0.375,0.36364,0.35714,0.35294,0.3,0.30435,0.30769,N,
0.25785,0.27578,.2043,0.11872,0.16222,0.20785,0.75,0.72727,0.71429,0.64706,0.55,0.52174,0.53846,N,
0.41545,0.26756,.2043,0.21168,0.09256,0.23502,.58596,0.54545,0.57143,0.58824,0.55,0.56522,0.53846,N,
0.33952,0.15284,0.25087,0.18261,0.04891,0.34389,0.625,0.63636,0.57143,0.52941,.46704,0.52174,0.5,N,
0.40764,0.25926,0.22177,0.09239,0.03639,0.17057,0.625,.54098,0.5,0.47059,.46704,0.43478,0.42308,N,
.30008,0.18983,0.29784,0.19846,.14264,0.35593,0.625,0.63636,0.57143,0.58824,0.55,0.52174,0.5,N,
0.24539,0.19085,0.11517,.21702,0.03272,0.15336,0.625,0.54545,.50788,0.52941,0.55,0.52174,0.53846,N,
0.19448,0.43523,0.24513,0.32501,0.17409,0.27202,0.625,0.54545,0.5,0.52941,.46704,0.43478,0.42308,N,
0.4333,0.49495,0.30721,0.12672,0.11313,0.35354,0.625,.54098,0.42857,0.47059,0.5,0.47826,0.5,N,
0.24626,.27103,0.30539,0.17966,0.19911,0.47963,0.625,0.54545,0.57143,.48523,0.55,0.52174,.43945,N,
0.35206,0.4596,0.11947,0.35904,0.11313,0.08838,0.5,0.45455,0.42857,0.41176,0.4,.45177,0.38462,N,
0.47831,0.06573,0.0476,0.27486,0.21033,0.16432,0.625,0.63636,0.64286,0.58824,0.5,0.47826,0.46154,N,
0.23227,0.30968,0.23982,0.14261,0.13419,0.24194,0.875,0.63636,.50788,0.70588,0.6,0.6087,0.61538,N,
0.43476,0.18919,0.15983,0.2543,0.07568,0.17736,0.625,.54098,0.57143,0.52941,0.5,0.47826,0.5,N,
0.32737,0.20632,0.14229,0.2289,0.16505,0.23947,0.5,0.45455,0.42857,0.47059,0.45,0.3913,0.38462,N,
0.30466,0.39773,0.24321,.21702,0.08485,0.43087,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.28522,.27103,0.27562,0.26692,0.03972,.28136,0.5,0.54545,0.42857,0.47059,0.45,0.43478,0.46154,N,
0.34392,0.28571,0.19704,.21702,0.22857,0.35714,0.625,0.63636,0.57143,0.47059,0.5,0.47826,0.42308,N,
0.23313,0.35806,0.09507,0.27807,0.14322,0.06714,.58596,0.63636,.50788,0.58824,0.6,0.56522,0.53846,N,
0.28739,0.21721,0.27168,0.23003,0.03159,0.24683,0.75,0.63636,0.57143,0.52941,0.5,0.52174,0.46154,N,
0.39382,0.15819,0.07637,0.30714,0.44294,0.34605,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
.30008,0.37059,0.18884,0.24599,0.19765,0.28309,0.625,0.54545,0.57143,0.47059,0.45,0.43478,0.38462,N,
.30008,0.11667,0.08448,0.27879,0.18667,.28136,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.38462,N,
0.22792,0.32886,0.3024,0.15904,.14264,0.64597,0.75,0.63636,0.57143,0.58824,0.55,0.52174,0.5,N,
0.19697,0.25714,0.16552,0.11948,.14264,.28136,0.375,0.36364,0.35714,0.29412,0.25,0.26087,0.26923,N,
0.21907,0.46304,0.15121,.21702,0.26148,0.39154,0.5,0.45455,0.42857,0.35294,0.3,0.30435,0.30769,N,
0.3656,0.31818,0.28161,0.22176,0.08485,.28136,0.875,.54098,.50788,0.64706,.46704,.45177,0.57692,N,
.30008,0.44081,0.0681,0.25281,.14264,0.24244,.58596,0.45455,0.42857,0.41176,.46704,0.3913,.43945,N,
0.28543,0.13308,0.20559,0.19081,0.12776,0.3327,0.5,0.45455,0.42857,0.47059,0.5,0.43478,0.42308,N,
0.27999,0.24828,0.17646,0.206,0.29793,0.34483,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.42308,N,
.30008,0.29167,0.22294,.21702,0.07778,0.27344,0.5,.54098,0.5,.48523,0.4,0.3913,0.38462,N,
0.2879,0.37584,0.1134,0.30872,0.07517,0.35235,0.75,0.54545,0.57143,0.58824,0.5,0.47826,0.42308,N,
0.36924,0.18862,0.19224,0.35057,0.16766,0.28817,0.625,0.63636,0.64286,0.58824,0.55,.45177,0.5,N,
0.37951,0.3516,0.27775,0.09548,.14264,0.21975,0.625,0.63636,0.57143,0.47059,0.45,0.47826,0.42308,N,
0.1371,0.23864,0.144,0.28512,0.09545,0.2983,0.5,0.45455,0.42857,0.41176,0.4,.45177,0.42308,N,
0.39235,0.08537,0.14424,0.33149,.14264,0.37348,0.5,0.54545,0.5,0.47059,0.45,0.47826,0.42308,N,
0.17523,0.50327,0.1767,0.02733,0.29281,0.40033,0.5,0.45455,0.42857,0.41176,0.35,0.34783,.43945,N,
0.38135,0.25647,0.28404,0.2163,0.14483,0.37716,0.875,0.72727,.50788,0.64706,0.65,0.56522,0.53846,N,
0.37782,0.20867,0.26558,0.09066,.14264,0.26084,0.625,0.45455,0.42857,0.47059,0.4,0.43478,0.38462,N,
0.4036,0.45161,0.25436,0.40469,0.36129,0.37634,0.75,0.72727,0.71429,0.64706,0.65,0.6087,0.57692,N,
.30008,0.37898,0.13991,0.30631,0.03567,.28136,0.5,0.54545,0.5,0.47059,0.5,0.47826,0.46154,N,
0.39291,0.36207,.2043,0.3605,0.24138,0.30172,0.5,0.45455,0.42857,0.35294,0.35,0.34783,0.30769,N,
0.27342,0.25779,0.23933,0.154,0.03173,0.17351,0.75,.54098,0.78571,0.70588,0.7,0.69565,0.65385,N,
0.34344,0.44835,0.33514,0.11232,0.09256,.28136,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.46154,N,
0.60117,0.21519,0.04889,0.18149,0.02025,0.3481,.58596,.54098,0.5,0.47059,0.45,0.43478,0.42308,N,
.30008,0.12069,0.21558,0.38213,0.05793,0.21121,1,1,0.78571,.48523,0.65,0.65217,0.61538,N,
0.32935,.27103,0.28074,0.19403,0.10888,0.38279,0.75,.54098,0.57143,0.58824,0.55,0.52174,0.53846,N,
0.30605,0.15982,.2043,0.21005,0,.28136,0.625,0.54545,0.42857,.48523,0.45,0.43478,0.42308,N,
0.25333,0.19291,0.02661,0.31281,0.22047,0.17224,0.625,0.54545,0.5,0.52941,0.5,0.47826,0.46154,N,
0.25032,0.24079,0.33212,0.15412,0.05504,0.34398,0.625,.54098,0.57143,0.52941,0.5,0.52174,0.46154,N,
0.13466,0.28767,0.10801,0.24824,0.02557,0.21975,0.75,0.63636,0.57143,0.52941,0.45,0.47826,0.46154,N,
0.40161,0.29757,0.22574,0.20317,0.1587,0.44281,0.625,0.54545,0.57143,0.52941,.46704,0.47826,.43945,N,
0.41782,0.13636,0.30721,0.14935,0.03636,0.3125,.58596,0.72727,0.71429,0.64706,0.65,0.56522,0.57692,N,
0.27855,0.25874,.2043,0.20888,0.14545,0.19231,0.625,0.54545,0.57143,0.58824,0.55,.45177,0.5,N,
0.27539,0.25378,.2043,0.20214,0.14663,0.20267,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.5,N,
0.3786,0.15042,0.19192,0.30168,0.02579,0.24175,1,1,0.92857,0.94118,0.9,.45177,0.88462,N,
0.32732,0.23307,0.17253,0.19958,0.08701,0.28163,0.625,.54098,0.71429,0.64706,0.6,0.56522,.43945,N,
0.20852,0.23333,0.03755,0.46465,0.31111,0.04861,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.34615,N,
0.30816,0.1341,0.15537,0.20829,0.08582,0.20115,0.5,0.45455,0.42857,0.47059,0.4,0.43478,0.42308,N,
0.36454,0.20766,0.15455,0.23778,0.11075,0.18387,0.875,0.63636,0.64286,0.64706,0.6,0.6087,0.61538,N,
0.27406,0.28,0.35295,0.25091,0.24889,0.21389,0.875,0.72727,.50788,0.64706,0.6,0.56522,0.57692,N,
0.28221,0.31579,0.43194,0.18865,0.08421,0.19737,.58596,0.63636,0.57143,0.52941,0.5,0.52174,0.46154,N,
0.23607,0.13208,0.11689,0.21041,0.28176,0.33019,0.5,0.54545,0.5,0.41176,0.45,0.43478,0.46154,N,
0.44478,0.54839,0.24917,0.23125,0.25806,0.28226,0.625,0.54545,.50788,0.47059,0.45,0.43478,0.46154,N,
0.44478,0.54839,0.24917,0.23125,0.25806,0.28226,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.46154,N,
0.30836,0.26837,0.18354,0.24049,0.07157,0.19569,0.5,.54098,0.42857,0.41176,0.4,0.3913,.43945,N,
0.08422,0.1466,0.26539,0.17515,.14264,0.22906,0.75,0.72727,0.71429,0.64706,0.6,0.52174,0.46154,N,
0.32012,0.27164,0.18157,0.1498,.14264,0.28731,.58596,0.36364,0.42857,0.41176,0.4,0.3913,0.38462,N,
.30008,0.25972,0.19703,0.13299,0.23746,0.40194,0.625,0.54545,0.5,0.47059,0.45,.45177,.43945,N,
.30008,0.28866,.2043,0.15089,0,0.09021,0.625,0.54545,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.33637,0.36162,0.16211,0.26233,0.16531,0.32288,.58596,0.63636,0.57143,0.47059,0.4,0.3913,0.38462,N,
0.2662,0.19858,0.2876,0.27434,0.05957,0.07757,.58596,0.72727,0.57143,0.58824,0.6,0.56522,.43945,N,
0.34425,0.19042,0.01839,0.39133,0.17062,0.1333,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.38462,N,
0.33242,0.13208,0.09109,0.38324,0.30189,.28136,.58596,0.63636,0.57143,0.58824,0.55,0.52174,0.53846,N,
0.31917,0.05556,0.09387,0.2987,0.04444,0.20833,0.75,0.63636,0.71429,0.64706,0.65,0.6087,0.57692,N,
0.24838,0.32425,0.1105,0.27347,0.15259,0.26226,0.625,0.63636,0.57143,.48523,0.45,0.3913,0.42308,N,
0.34944,0.28315,0.15188,0.14096,0.32719,0.23596,0.5,0.54545,0.5,0.47059,0.45,0.3913,.43945,N,
0.29789,0.19444,0.17601,0.36301,0.15556,0.12153,0.625,0.63636,0.57143,0.58824,0.55,0.52174,0.53846,N,
0.21448,0.28,0.42805,0.11152,0.07467,0.75833,0.625,.54098,0.5,0.47059,0.5,0.52174,0.5,N,
0.32925,0.46053,0.2075,0.2201,0.24561,0.30702,0.5,0.54545,0.5,0.41176,0.4,0.3913,0.42308,N,
0.19485,.27103,0.05458,0.27579,0.39192,0.3533,0.5,0.45455,0.35714,0.29412,0.35,0.30435,0.30769,N,
0.23415,0.13974,0.15389,0.2687,0.27249,0.10371,0.625,0.54545,0.5,0.52941,0.5,.45177,0.46154,N,
0.27709,0.36173,0.23599,0.25114,0.18771,0.25663,0.75,0.63636,0.57143,0.52941,.46704,0.52174,0.46154,N,
0.28458,0.35196,0.25014,0.2453,0.18771,0.23219,0.75,0.63636,0.57143,0.52941,0.5,0.52174,0.5,N,
0.30832,0.315,0.2281,0.32409,0.14,0.2625,0.625,0.72727,.50788,0.58824,0.55,0.56522,0.53846,N,
0.29491,0.315,0.2281,0.32409,0.14,0.2625,0.625,0.72727,0.64286,.48523,0.55,0.56522,0.53846,N,
0.3497,0.19022,0.56934,0.18182,0,0.23777,0.625,0.63636,0.57143,0.52941,0.55,0.52174,0.5,N,
0.25333,0.05512,0.10643,.21702,0.08819,0.27559,0.75,0.54545,0.5,.48523,0.35,0.30435,0.30769,N,
0.36745,0.3731,0.25731,0.22289,.14264,0.46637,.58596,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.1986,0.17284,0.1043,0.42593,0,0.21605,.58596,0.54545,0.5,0.52941,0.5,.45177,0.46154,N,
0.37163,0.10396,0.16729,0.49685,0.02772,0.10829,0.75,0.72727,0.64286,0.58824,.46704,0.56522,0.57692,N,
0.46627,0.28261,0.04198,0.33766,0.17391,.28136,.58596,0.63636,0.57143,0.47059,0.5,0.47826,0.46154,N,
0.32207,.27103,0.29075,0.24439,0.21818,0.41193,0.625,0.63636,0.57143,0.58824,0.6,0.56522,0.53846,N,
0.26181,0.10723,0.16662,0.29627,0.04289,0.0377,0.75,0.63636,0.71429,0.58824,0.55,0.56522,0.61538,N,
0.41247,0.44872,0.43324,0.05361,0.14359,0.33654,0.625,0.54545,0.5,0.41176,0.4,0.3913,0.38462,N,
0.28984,0.3027,.2043,0.11302,0,0.28378,0.625,0.45455,0.35714,0.35294,0.35,0.34783,0.30769,N,
.30008,0.37789,0.17374,0.215,0.17275,0.3599,0.5,0.54545,0.5,0.41176,0.45,0.43478,.43945,N,
0.35747,0.44444,0.18238,0.17258,0.21333,.28136,0.625,0.63636,0.5,0.47059,0.5,0.43478,0.42308,N,
0.32139,0.34385,0.23605,0.20353,0.11104,.28136,0.75,0.63636,0.57143,0.58824,.46704,0.47826,0.5,N,
0.314,0.33423,0.22833,.21702,0.11099,0.3232,0.75,.54098,0.57143,0.58824,0.5,0.47826,0.5,N,
0.30935,0.15705,0.1733,0.20105,0.07179,0.28045,0.75,0.54545,0.5,0.52941,.46704,0.43478,0.42308,N,
0.30816,0.1954,0.31074,0.17853,0.12874,.28136,0.75,0.72727,0.64286,0.64706,0.6,0.56522,0.57692,N,
0.35267,0.2255,0.14515,0.19646,0.1353,.28136,0.625,.54098,.50788,0.52941,0.5,0.47826,0.5,N,
0.29221,0.20981,0.31307,0.18231,0.03052,.28136,0.875,0.81818,0.71429,0.70588,0.7,.45177,0.61538,N,
0.30068,0.15265,0.13686,0.29963,0.3838,0.13629,.58596,0.63636,0.57143,0.52941,0.55,0.52174,0.5,N,
.30008,0.38954,0.05699,0.30323,0.28331,0.3984,0.625,0.54545,0.57143,0.58824,0.6,0.52174,0.57692,N,
0.5248,.27103,0.27322,0.08897,0.02383,0.29787,0.875,0.81818,0.78571,.48523,0.7,0.69565,0.69231,N,
0.38484,0.2512,0.23445,0.2401,0,0.27213,0.625,.54098,0.57143,.48523,0.5,0.52174,0.5,N,
0.29607,0.32924,.2043,0.22235,0.09162,0.21472,0.75,0.72727,0.64286,0.58824,0.55,0.52174,0.5,N,
0.3813,0.22815,0.21527,0.25401,0.11615,0.25926,0.875,0.81818,0.71429,0.58824,0.55,.45177,0.53846,N,
0.36939,.27103,0.09762,.21702,0.14933,0.27222,0.625,0.54545,0.57143,0.47059,0.5,0.47826,0.42308,N,
.30008,0.18041,.2043,0.23711,0,0.31572,0.625,0.54545,0.5,.48523,.46704,0.52174,0.5,N,
.30008,0.61765,0.19878,0.12299,0.32941,.28136,.58596,0.27273,0.21429,0.17647,.46704,0.13043,0.11538,N,
0.38936,0.49378,0.14723,0.30366,0.18589,0.32676,0.625,0.63636,0.57143,0.58824,.46704,0.47826,0.46154,N,
0.38837,0.19626,0.20529,0.29312,0,0.24533,.58596,0.72727,0.64286,0.64706,0.6,0.6087,0.53846,N,
0.31279,0.21389,0.25345,0.18586,0.18667,0.41319,0.875,0.81818,.50788,0.70588,.46704,0.69565,0.65385,N,
0.14624,0.19091,0.10752,0.19008,0.35636,0.55682,0.625,.54098,0.35714,0.29412,0.3,0.26087,0.30769,N,
0.27323,.27103,0.26905,0.15981,0.03567,0.36226,0.625,0.63636,0.64286,0.58824,0.5,0.47826,0.46154,N,
0.35557,0.24138,0.18824,0.12202,0.11883,0.4874,.58596,0.45455,0.5,0.47059,0.5,0.47826,0.42308,N,
